tokens,NE,alias,notes,score
boxes,,,,9.974361183292947
a311,,,,10.081680863490236
135,,,,10.042348097938543
a167,,,,9.85329466464065
stop,,,,9.935928845762332
roll,,,,9.891581269595198
b366,,,,9.967536059594122
support,,,,9.875387875321945
07,,,,9.873591458942776
b312,,,,9.919325970261252
b346,,,,9.906678953176256
b147,,,,10.00278708942943
lisa,,,,9.835027514869944
45,,,,9.830400600156594
guide,,,,9.845267901836475
112,I,building,,9.834801859720509
redirected,,,,9.778621339143912
linkage,,,,9.67037771884794
a144,,,,9.814137833402608
radiator,,,,9.851876426162026
129,,,,9.742264560050645
b317,,,,9.726524049140336
b267,,,,9.765851334884923
200,,,,9.68872808544478
server,,,,9.698086600576714
a148,,,,9.663977701680095
melissa,,,,9.65278837686008
checks,S,check,,9.637594983644712
joseph,,,,9.686329505797898
a836,,,,9.688147920731488
b165,,,,9.618510945093872
dryer,,,,9.572479505973655
a164,,,,9.5847949943444
b108,,,,9.5866035555146
b124,,,,9.607841114507485
wiring,,,,9.575220385917019
circuit,,,,9.550029651605984
a230,,,,9.514440955311324
reason,,,,9.490948658646836
strong,,,,9.553379209437523
pulleys,,,,9.54774556980691
b245,,,,9.665377590456114
a349,,,,9.542227694013599
b316,,,,9.515168891195476
61,,,,9.442664286026174
a507,,,,9.49380006042769
nancy,,,,9.45457525336494
didn,,,,9.478350109414775
house,,,,9.410626762358573
a139,,,,9.445825895259652
b326,,,,9.221192523139909
b367,,,,9.413897765414449
a239,,,,9.401795307256407
carrie,,,,9.475855584182986
127,,,,9.366583406711804
effort,,,,9.377038835806044
detected,,,,9.299263115571543
pitch,,,,9.296688425015331
covers,,,,9.240183831617413
test,,,,9.235408848807149
baseboard,,,,9.253512329752162
turning,,,,9.131032627611274
ongoing,,,,9.211487861360173
south,,,,9.226365787565221
b243,,,,9.277165189391695
description,,,,9.223703675694626
27,,,,9.142935235575507
starting,,,,9.157876824000033
cc,,,,9.132904700715487
recieved,,,,9.075890046071107
velocity,,,,9.055548505687566
actual,,,,9.097141044114393
920b,,,,9.122091263071797
b113,,,,9.124823815099738
storeroom,,,,9.113343516381013
vacuum,,,,9.050575860565916
a1123,,,,9.05857266213732
tagged,,,,9.049647715045431
information,,,,8.985859662551542
b247,,,,9.010093683617594
motors,I,motor,,9.002466582261537
a158,,,,9.012144237015043
plates,,,,8.992538488620296
113,I,building,,8.973368263752207
a367,,,,8.627458664661276
b360,,,,9.125529117425733
b355,,,,8.956953696386263
cap,,,,8.939437197955197
connections,,,,8.949025543261296
happy,,,,8.96365632926373
09,,,,8.898029907274761
a255,,,,8.983086747438849
a110,,,,8.873038928736609
c227,,,,8.91137706176707
conditions,,,,8.867570676489336
105,I,building,,8.787469308200675
base,,,,8.887494577504507
a359,,,,8.919978279135842
discussed,,,,8.806088957072959
coupling,,,,8.768633405909865
gets,,,,8.859302788200992
a738,,,,8.869536604816455
wanda,,,,8.855464734590639
a41,,,,8.828984308308124
forwarded,,,,8.79697179088068
meeting,,,,8.830865492565401
b230,,,,8.836286774848642
speed,,,,8.7780894393238
b102,,,,8.831027978920831
b361,,,,8.786754827264396
56,,,,8.76118758339759
looked,,,,8.758087640639943
a215,,,,8.814721692225422
c101,,,,8.773025896244732
max,,,,8.73351071881956
noisey,P,noise,,8.728110246098835
a360,,,,8.758130500347885
acting,,,,8.725119712758666
commanded,,,,8.727891475293347
use,,,,8.77174257785918
b122,,,,8.743684317799307
a354,,,,8.766054432521146
functioning,,,,8.688565238908595
enter,,,,8.69466166805849
credit,,,,8.684703162985826
c103,,,,8.696066814472822
ann,,,,8.615690583122207
constantly,,,,8.652412716218008
sure,,,,8.652516088684294
rattling,,,,8.63327165320089
buildings,I,building,,8.642784643963264
fountain,,,,8.638513098190112
236,I,building,,8.670995087075246
a701,,,,8.664848319272464
a200,,,,8.643944612518077
acid,,,,8.588937140443981
82,,,,8.617743849544869
james,,,,8.607650017444021
a417,,,,8.634246634724875
supplying,,,,8.609590897262485
b08,,,,8.63038700134692
908,,,,8.60202320106041
b227,,,,8.610831664915326
contacted,,,,8.595133059680471
storage,,,,8.56199091103079
past,,,,8.548418109011923
lot,,,,8.557557033575751
val,,,,8.565446976086562
b258,,,,8.57968902882257
b68,,,,8.539587852808408
reduce,,,,8.512075657474343
a105,,,,8.614330185854845
trans,,,,8.610971362635466
mep,,,,8.570407688258575
exchanger,,,,8.548892343191104
b345,,,,8.503996925679237
programming,,,,8.51267464245246
b325,,,,8.552913209787159
root,,,,8.475830780715944
140,I,building,,8.525259950150714
b033,,,,8.508565181516097
east,,,,8.494117892710033
b354,,,,8.519894397959368
a361,,,,8.4160212200105
details,,,,8.488284429469921
style,,,,8.465724042197513
b5,,,,8.452927057972833
b151,,,,8.468450741262325
c114,,,,8.399739392029787
b313,,,,8.462769323799652
a350,,,,8.496379201340389
voltage,,,,8.396803389744464
relocated,,,,8.49243886537587
106,I,building,,8.375523570668943
b233,,,,8.396306488827825
b231,,,,8.398885454558085
c1,,,,8.38280985096233
c105,,,,8.498272011272991
knob,,,,8.294919562007664
b347,,,,8.324857820029269
heritage,,,,8.359976218647889
a213,,,,8.18178297784045
current,,,,8.260268455167925
inspect,,,,8.255316428599576
offline,,,,8.265312090665496
excessive,,,,8.247572153257238
debris,,,,8.245659535761865
a159,,,,8.261658478256262
correctly,,,,8.277064515960916
47,,,,8.279756309448267
rebuild,,,,8.192351583366662
moving,,,,8.211328113314847
volume,,,,8.174427655489175
wouldn,,,,8.179731816089992
b156,,,,8.234537120270236
35,,,,8.186022673000307
opening,,,,8.174040197299277
tunnel,,,,8.190768754185989
disconnected,,,,8.191605105026143
b257,,,,8.200150238601863
told,,,,8.106606254824541
31,,,,8.17626461145259
siemens,,,,8.110897145310949
span,,,,8.160462926939921
b358,,,,8.166996326231935
address,,,,8.113879029225531
manager,,,,8.100146039910793
gone,,,,8.076800347349321
a348,,,,8.110411046267398
206,,,,8.101945874445441
b318,,,,8.068500936271874
operational,S,working,,8.04699365951451
mens,,,,8.015526734060105
b368,,,,8.093005567943653
a133,,,,8.02919410320516
a243,,,,8.063644835013003
a247,,,,8.217372453203334
piping,I,pipe,,8.058413673220581
b363,,,,8.049800112483073
smells,,,,8.019253440361593
b188,,,,8.012366220456169
a1201,,,,7.983252361959979
barbara,,,,8.019862563599121
strainer,,,,8.008439584529372
tile,,,,7.996535763021545
hepa,,,,8.009837439990697
device,,,,7.954265871230044
reinstall,,,,8.012164721110485
a340,,,,7.9747815650466976
alignment,,,,7.959973375946197
trash,,,,7.949945657893468
a203,,,,7.962429501803795
63,,,,7.922217661024367
programed,,,,7.959741029551443
b323,,,,7.976907852821514
asset,,,,7.907045333921509
b130,,,,7.967146151696639
a182,,,,7.819318047166022
better,,,,7.91932436034041
jennifer,,,,7.8411731104926625
a152,,,,7.8269201358856675
tank,,,,7.847758563776113
a319,,,,7.873673954889496
b167,,,,7.8468883803920795
a118,,,,7.845593405044769
rebooted,,,,7.859279833069268
don,,,,7.813177063413161
b314,,,,7.823045223456418
tried,,,,7.808869177867361
b304,,,,7.75361464112783
questions,,,,7.795992088097812
jolene,,,,7.82664516395913
a231,,,,7.7495094204108
ductwork,,,,7.802804357482531
a226,,,,7.745011578332956
child,,,,7.766689267614073
attached,,,,7.792033748958442
eric,,,,7.73519708401677
aml,,,,7.6925786595643935
missing,,,,7.710303222753349
gas,,,,7.654863756305999
assist,,,,7.6903460584010706
b344,,,,7.744587305758772
charge,,,,7.694133223232244
greg,,,,7.603619126842166
a04,,,,7.693248727407638
boiler,,,,7.6537929403027425
const,,,,7.646083603801807
mcc,,,,7.629585211463982
b253,,,,7.688351197955452
blown,,,,7.637268243883259
ducer,,,,7.7212060410789025
defusser,,,,7.6341119136114735
diffusers,,,,7.55487613675987
false,,,,7.619222567352195
a263,,,,7.6581620938244335
b311,,,,7.6167866651534215
ventalation,,,,7.590281219943187
b353,,,,7.588485848530778
joe,,,,7.605687870084733
mslip,,,,7.555639261971464
mod,,,,7.6407442825111564
b357,,,,7.575719844746264
couple,,,,7.575071792290523
alex,,,,7.5670472979713175
elizabeth,,,,7.576817458595835
b103,,,,7.530274512505483
e114,,,,7.453918337220262
measurements,,,,7.52402254761453
a240,,,,7.491401587234041
reverse,,,,7.528619491142695
screen,,,,7.502748248206209
e2,,,,7.499708979614938
400,,,,7.451277953395021
renovated,,,,7.493412895311732
211,,,,7.500426392403232
b15,,,,7.409089580727065
stock,,,,7.467313379105144
a269,,,,7.478947185380537
ccf,,,,7.430504422905009
hotwater,,,,7.435455269071811
hose,,,,7.434118002298068
rtu,,,,7.4389110150061075
got,,,,7.421260201088695
08,,,,7.4333959047392675
lubed,,,,7.345431069183985
constant,,,,7.384869136104433
04,,,,7.362981648166671
entry,,,,7.312989729964105
rechecked,,,,7.3142516082360025
rotation,,,,7.372701856435594
charged,,,,7.296762210329808
b331,,,,7.311422587041832
number,,,,7.294994785015441
long,,,,7.294215522706377
a334,,,,7.251330210067456
kathryn,,,,7.3158720909342945
b153,,,,7.324301451999672
column,,,,7.272913978401369
split,,,,7.303975443887504
broke,,,,7.2742718372419635
floors,I,floor,,7.260763513021223
b263,,,,7.284613015149664
carol,,,,7.255641397789142
answer,,,,7.1926981593409325
failing,,,,7.3328441623023215
lack,,,,7.210222642989719
value,,,,7.1789008096713705
louvers,,,,7.2277626195707985
spring,,,,7.183837669934388
stephen,,,,7.213090267968228
a525,,,,7.2004802831887424
samuel,,,,7.177357819385492
andrew,,,,7.187976995430724
piece,,,,7.1731579998620925
a154,,,,7.1780069865962535
heather,,,,7.165941523769318
a60,,,,7.134435935471486
cindy,,,,7.156830927464153
b154,,,,7.208225957784702
0in,,,,7.105983628671828
tina,,,,7.1372488061121455
b215,,,,7.125659213967094
comments,,,,7.1310703474194215
rain,,,,7.101319152754267
wide,,,,7.107501987054558
b125,,,,7.194497041281236
85,,,,7.102978823577852
canopy,,,,7.065464354654705
source,,,,7.115361723951451
156,,,,7.0693027043067636
cleaning,,,,7.078255922889014
12th,,,,7.080320342734711
goes,,,,7.0568552396097886
mixed,,,,7.0483191034909884
overide,,,,7.0700490894897445
adjsuted,S,adjust,temp? ¯\_(ツ)_/¯,7.049735421393204
b129,,,,7.049823351457298
a312,,,,7.044211298786447
mso,,,,7.0252715772553875
material,,,,7.006833986750232
a129,,,,7.027250368696624
existing,,,,6.995567137826433
additional,,,,6.9808791424782335
a264,,,,7.005011407506782
157,,,,7.01049821600832
a126,,,,7.023661181370495
readjusted,,,,6.944779343088343
shift,,,,6.9472399918509185
a344,,,,6.965816729294696
b205,,,,6.9960386789177775
charles,,,,6.945448909602133
windows,,,,6.9790800644850375
a112,,,,6.94559307222278
panels,,,,6.921289675373013
sheaves,,,,6.918992811757676
maintain,,,,6.9718220765294365
a33,,,,6.936037874924053
b06,,,,6.929373903745838
a322,,,,6.965939529207135
uncomfortable,,,,6.914456295127739
soon,,,,6.865881828088512
a343,,,,7.0123669748026645
provided,,,,6.862654774537388
b1,,,,6.881800129402268
b211,,,,6.856981873172692
alma,,,,6.85880575085778
b256,,,,6.818500830832881
karen,,,,6.8403798825643545
108,,,,6.78799562873596
123,,,,6.828346575749572
102,I,building,,6.798816325829548
gain,,,,6.817355910243652
b351,,,,6.710879074842932
c110,,,,6.8048832807382285
manual,,,,6.756661092705263
a265,,,,6.780129972666581
occupant,,,,6.8025717569791375
lock,,,,6.778093122884282
specifications,,,,6.7638765232696745
send,,,,6.772180486590048
a1105,,,,6.80765311434196
holes,,,,6.822822147372472
francis,,,,6.7605604053783885
chemical,,,,6.722618909534928
dried,,,,6.738738219282582
mail,,,,6.7662349613991175
glycol,,,,6.736466883066393
connie,,,,6.829090992205202
a313,,,,6.7628641726999925
b370,,,,6.925507621164561
a160,,,,6.713561240457241
rodney,,,,6.7128651262743295
g007,,,,6.778380229177872
fuses,,,,6.638935661255739
freon,,,,6.622523854257518
removal,,,,6.678819731986022
a250,,,,6.6933368383048695
determine,,,,6.624443295552084
extension,,,,6.6524530843137635
shipping,,,,6.664038391528307
stroke,,,,6.597585314541695
penthouse,,,,6.599211290615887
428,,,,6.625664035976403
b306,,,,6.620027605530455
49,,,,6.563469983504157
hasn,,,,6.5710026683789575
served,,,,6.561675872102628
job,,,,6.550353037883006
116,,,,6.557907098685874
circulating,,,,6.529903059463504
serviced,,,,6.508055760978023
lounge,,,,6.5480632317844725
snow,,,,6.524235238898227
a347,,,,6.534639964316622
bld,I,building,,6.5636698039966825
manually,,,,6.4647752371788165
a351,,,,6.604555900757692
a251,,,,6.553155522177694
night,,,,6.535139630257566
b173,,,,6.497209194323819
required,,,,6.463883412758522
screws,,,,6.4989414091692925
george,,,,6.44661212836845
director,,,,6.4570499966971395
a122,,,,6.486798839200023
blow,,,,6.452752270223478
b364,,,,6.473858227031249
2a,,,,6.460875720119617
protection,,,,6.45474808556322
a106,,,,6.4105825655295545
b228,,,,6.437568733654867
c3,,,,6.416323803639461
programing,,,,6.416740632307202
robin,,,,6.287775980587994
a234,,,,6.405355869035282
reports,,,,6.39631353054705
specs,,,,6.4002341948324375
regulator,,,,6.367802989214406
condenser,,,,6.339675228013721
a339,,,,6.377656087436348
b309,,,,6.381340225487159
concerns,,,,6.376227284185347
future,,,,6.3446425736006615
tiles,,,,6.325402177489744
a142,,,,6.382909122629519
damaged,,,,6.332871028034946
direct,,,,6.316097855352122
71f,,,,6.4459443433819335
probably,,,,6.324912058098612
took,,,,6.303650710981732
ran,,,,6.2898209366864695
a10,,,,6.3802230145253525
noises,P,noise,,6.248251954476602
affected,,,,6.262413540752381
a168,,,,6.262879010969577
effect,,,,6.258302783934751
bell,,,,6.2456098310312615
rubber,,,,6.292759938589102
blasting,,,,6.318450688428887
401,,,,6.237143787738282
a709,,,,6.302928459841088
b240,,,,6.302552959256079
pat,,,,6.251569176238205
120,,,,6.233852923297692
a187,,,,6.235252052988738
b259,,,,6.218730570155327
diana,,,,6.217390877208228
chill,,,,6.206100146194188
concern,,,,6.158291388913036
sash,,,,6.1886676304274015
tooo,,,,6.275495324231097
sharon,,,,6.2161283364622
report,,,,6.238616672992351
a342,,,,6.295888490000559
entrance,,,,6.194641514364156
scott,,,,6.206226360130428
a108,,,,6.15335582753925
division,U,division,I really hope so? ¯\_(ツ)_/¯,6.2566604857439865
c005,,,,6.070434926625548
shelia,,,,6.207499969081801
thermo,,,,6.155361052998838
128,,,,6.180801010281368
tubing,,,,6.155037626660992
b261,,,,6.1737405711142275
laura,,,,6.15633519532234
fresh,,,,6.137935294479668
linda,,,,6.166740689809238
christopher,,,,6.1591995103199455
aaron,,,,6.1536404634070445
a331,,,,6.20730907567383
rick,,,,6.158818387964799
evaporator,,,,6.0957654779166175
a125,,,,6.118846377511979
kathy,,,,6.110089767876593
81,,,,6.109273805793631
b241,,,,6.12211194664628
info,,,,6.047179287995888
paper,,,,6.077336070112009
c5,,,,5.979989930408948
70f,,,,6.094417843311744
patricia,,,,5.951996748252228
a222,,,,6.056612971694367
direction,,,,6.042162186984668
jeff,,,,6.07312652343829
appear,,,,6.043241790685897
stephanie,,,,6.0467090959673175
whistling,,,,6.024337112260381
126,,,,6.037557061963298
double,,,,6.037991563719369
b4,,,,6.048830920600612
jerome,,,,5.992337407228974
north,,,,6.009317401297097
humming,,,,6.0098845123408005
reheats,,,,5.976997657317967
162,,,,6.041237026561007
tech,,,,5.954497751035023
laboratory,I,lab,,5.985730172426572
using,,,,6.000817460045825
a235,,,,5.995661634735048
redirect,,,,6.014106276944816
b58,,,,5.9685764816065525
160,,,,6.036321514859586
b251,,,,5.9974013771082815
dave,,,,5.98033243258158
104,,,,5.9915745793136965
163,,,,5.8921370250036125
fareast,,,,5.962938938206072
year,,,,5.95841973092222
a327,,,,5.974103597157506
materials,,,,5.872989047200472
b341,,,,5.946000980031055
doing,,,,5.922916841403037
prior,,,,5.938981007503138
b210,,,,5.966304032394882
tool,,,,5.7945426690799335
237,I,building,,5.901875048534672
caps,,,,5.91334799162014
try,,,,5.895473178686228
frozen,U,freeze,"didn't select freezer object...only assume ""too_cold"" state",5.892510773319312
frame,,,,5.867043681122301
a58,,,,5.869649355568875
cabinets,,,,5.8429671895534465
nut,,,,5.86582948664057
neil,,,,5.92632698410912
supplied,,,,5.8612714578351675
a315,,,,5.881822457679554
rate,,,,5.8441076634852145
rosalyn,,,,5.8814488904648
a216,,,,5.852908531886362
a266,,,,5.860926362207155
b144,,,,5.8732780587377045
determined,,,,5.74650546443125
a1134,,,,5.867067786921233
half,,,,5.799854549554444
directly,,,,5.839705934566612
sam,,,,5.801491420979289
middle,,,,5.8154477687774975
a1005,,,,5.830994442028952
lori,,,,5.809669440648611
commissioned,,,,5.896647452727747
2014,,,,5.794704404101168
a124,,,,5.814869266487657
a325,,,,5.8092659848105255
b352,,,,5.810869478329929
a117,,,,5.795968061933084
rattle,,,,5.760603565861124
b2,,,,5.7108501410377945
124,,,,5.7631124647119805
recently,,,,5.754941459718782
break,,,,5.772348281496477
309,I,building,,5.744723741330166
body,,,,5.748191141705966
a711,,,,5.781567729160236
helen,,,,5.768529075611579
a165,,,,5.7492446497511365
higher,,,,5.760184052668848
fitting,,,,5.7249446877792565
station,,,,5.699237767866519
a249,,,,5.747479684249867
b63,,,,5.737720982914992
tomorrow,,,,5.730906284469107
b159,,,,5.695552080266901
person,,,,5.663533140794609
dome,,,,5.675938823528383
c112,,,,5.6863180338550245
smothers,,,,5.678064399656639
testing,,,,5.662791612644197
b223,,,,5.666544992487029
smoke,,,,5.7140977887151045
lap,,,,5.423686506439558
a314,,,,5.641158814456402
pot,,,,5.6110006088930335
a121,,,,5.642428681817008
130,,,,5.626685150171371
detect,,,,5.606032070242374
diaphgram,I,diaphragm,,5.626880493077795
prevent,,,,5.654816728888246
ofpm,,,,5.633440171316236
personel,,,,5.591558553431777
burnt,,,,5.619866506818412
hear,,,,5.631565420774523
changing,,,,5.577506372960531
head,,,,5.583800033123151
maker,,,,5.571481511908855
b117,,,,5.5895899053860285
restrooms,,,,5.612447778903997
eliminate,,,,5.566061315055995
alarming,P,alarm,"as in, ""alarm went off"" ¯\_(ツ)_/¯",5.563353295574001
carry,,,,5.531829548468582
serve,,,,5.548616067024453
branch,,,,5.5497144331970585
a116,,,,5.545878032177413
a364,,,,5.545337079632343
a326,,,,5.538545056296606
humidifier,,,,5.515378568195852
74f,,,,5.526340807364651
vibrating,,,,5.507507816193754
b179,,,,5.525605528704689
a346,,,,5.500088120707847
instruments,,,,5.581286308489089
a415,,,,5.523611754745529
joan,,,,5.504958822563639
black,,,,5.486132728376614
238,I,building,,5.4901646848081205
ziva,,,,5.498211345144521
registers,,,,5.460818496317227
k118,,,,5.471717452152069
family,,,,5.460716959413892
crew,,,,5.4654628989474885
years,,,,5.442133791096908
various,,,,5.444853610142447
recover,,,,5.374262227168732
115,,,,5.455635739811823
a212,,,,5.439051143498364
lee,,,,5.43893727022589
b329,,,,5.419617529237739
indicates,,,,5.4391379784524485
paint,,,,5.400837189492695
132,,,,5.424832696570275
a4,,,,5.386455683854312
b209,,,,5.3939125153202845
mildred,,,,5.4036604820256064
directed,,,,5.369972091428712
a238,,,,5.4477679515826765
build,,,,5.393382995077887
liebert,,,,5.353745176678964
sticking,,,,5.353594713208577
a31,,,,5.3619422482322685
drawing,,,,5.347657491575878
terri,,,,5.358302236463513
investigated,,,,5.311626235898329
229,I,building,,5.311252150969021
a261,,,,5.2215453272132555
jim,,,,5.2509340353256615
calling,,,,5.374387781260168
c137,,,,5.323601465541258
29,,,,5.3212278094921865
32,,,,5.262119994388434
want,,,,5.339217479074311
possibly,,,,5.296716194815769
c001,,,,5.311631881718316
pulled,,,,5.2723622891106405
handling,,,,5.305351089090056
wires,,,,5.294779483261053
b242,,,,5.309039599113643
event,,,,5.284564217584059
movement,,,,5.268126270217258
steel,,,,5.267271383790705
b11,,,,5.277885632414334
squeaking,,,,5.253121244140217
c2,,,,5.268311394875687
312,I,building,,5.255174607291131
clearing,,,,5.249173335805098
insulated,,,,5.234942231494825
contactor,,,,5.205259468693751
149,,,,5.258127395087941
susie,,,,5.243675731516291
b10,,,,5.216637023085513
miller,,,,5.167694800623027
a134,,,,5.2187109829216975
a27,,,,5.211689891879257
139,,,,5.1837907917865405
a26,,,,5.2271046856085945
c108,,,,5.217809816420857
fluctuating,,,,5.265131371850941
pieces,,,,5.169976147852416
minutes,,,,5.171848939229668
recovered,,,,4.991442871989709
ellen,,,,5.19846370320612
73f,,,,5.251119539387427
measure,,,,5.158215517804568
a05,,,,5.191378889888256
bring,,,,5.1394315754466025
media,,,,5.135278218051306
comming,,,,5.075160359903445
b349,,,,5.143422282998902
a635,,,,5.14897922153529
supplies,,,,5.040500265489867
height,,,,5.103013998607955
c310,,,,5.159342455791533
generator,,,,5.10641173029381
greased,,,,5.134164090684346
hrs,,,,5.123997202962689
cw,,,,5.074947578150085
kelly,,,,5.0924329029438296
b232,,,,5.1041207228892125
a721,,,,5.111698386987164
b39,,,,5.081613052097652
138,,,,5.113445270990113
03,,,,5.075470929734837
gary,,,,5.097255699819988
a06,,,,5.081336411757365
b332,,,,5.1080317941981965
920a,,,,5.063332196493223
actually,,,,5.0689355260660935
appearent,,,,5.066692482949748
1a,,,,5.062713088377996
slight,,,,5.068426520743545
b171,,,,5.086430600411157
campbell,,,,5.0346936784505285
joc,,,,5.031693129464805
a260,,,,4.99387315886626
tripping,,,,5.0367302642560405
honeywell,,,,5.0184376700028865
flowing,,,,5.034643281729175
bernie,,,,5.031263320112147
kerra,,,,5.073066536094297
185,,,,5.063075545274368
musty,,,,5.006571326903464
relocate,,,,5.009048797309642
terrell,,,,5.0148253253511665
plugged,,,,5.021730123713426
122,,,,5.007306360731526
a162,,,,4.989715627577526
118,,,,4.993207091546586
type,,,,4.992997890619806
208,,,,5.011094037127744
bled,,,,4.991533053353632
c121,,,,4.982718470090068
runs,,,,4.969880305260585
freezer,,,,4.920187117714448
uncomfortably,,,,4.999615613335241
putting,,,,4.983477571093133
ago,,,,4.93785240970666
hissing,,,,4.962401134444768
dropped,,,,4.951351192672695
corner,,,,4.9046273202694035
b315,,,,5.031574931319553
228,I,building,,4.9776091546197385
c138,,,,4.948451375156504
date,,,,4.948303581010613
catch,,,,4.908032700996285
suzanne,,,,4.919161635680418
overhead,,,,4.935139846892461
checking,S,check,,4.928332461881872
flo,,,,4.9256601139696015
b137,,,,4.8608726245344815
b343,,,,4.9385966922274855
interdivision,,,,4.887890190077512
b6,,,,4.910389910284293
di,,,,4.912275841302813
reconnected,,,,4.8965978410422055
alan,,,,4.906530964039392
oil,,,,4.858312085630233
inspection,,,,4.889870020222643
processor,,,,4.8779048847654725
feels,,,,4.866074805223674
steven,,,,4.871857478529736
loretta,,,,4.881340094863579
truck,,,,4.8617733883516365
thursday,,,,4.8414575409677925
rack,,,,4.878953400801774
craig,,,,4.87709131229878
b359,,,,4.869397653570242
adrienne,,,,4.8715965246551765
adjusting,S,adjust,temp? ¯\_(ツ)_/¯,4.8696994397200895
pulling,,,,4.846733346720582
a39,,,,4.85718240001337
mess,,,,4.845258757756444
deliver,,,,4.847731017801631
a237,,,,4.8591370385109105
trying,,,,4.853387861888087
poss,,,,4.828846538981186
update,,,,4.841289526098944
tested,,,,4.8094879059268525
conditioner,,,,4.822135678425737
jatin,,,,4.8382662428269585
d105,,,,4.817372349213815
rohini,,,,4.844044356801432
a62,,,,4.788656681115501
b155,,,,4.8215716252435055
different,,,,4.818605583832323
b52,,,,4.725688217811872
confrence,,,,4.809280401217571
vented,,,,4.895548099429454
a419,,,,4.8150095312735415
teresa,,,,4.8075950264457115
ulf,,,,4.707588740569376
ch,,,,4.77176195990816
sensing,,,,4.784583966814091
johnson,,,,4.799091283886363
negative,,,,4.8184204932402
a66,,,,4.997158250971818
operate,S,working,,4.7947711884004045
hanging,,,,4.7527499183012125
3ea,,,,4.7794426591256505
logger,,,,4.765712900690915
ticket,,,,4.697145898760315
relief,,,,4.75998667565774
ete,,,,4.6971755818941885
a534,,,,4.790012163999936
veronica,,,,4.750020401412003
assisted,,,,4.734856795159773
actuation,,,,4.754079665681591
gear,,,,4.755492016068875
dennis,,,,4.756531812585448
b265,,,,4.761508263700222
progress,,,,4.7459774023936925
infant,,,,4.769201363530099
repairing,,,,4.74686338328558
catherine,,,,4.744620934302028
hw,,,,4.750150480698994
kathleen,,,,4.736677812077646
repacked,,,,4.721789541160293
e1,,,,4.71079057047102
a834,,,,4.7449381971333615
supposed,,,,4.707577195058367
detectors,I,detection,,4.686435805584192
rod,,,,4.668247135757685
c120,,,,4.690026580780132
fixture,,,,4.677426807658975
bob,,,,4.648214551924914
extreme,,,,4.703893594419153
fell,,,,4.69762324815757
online,,,,4.669565778267238
stan,,,,4.6714968299505735
pc,,,,4.666003005221749
moisture,,,,4.652978409135406
timer,,,,4.6445211901135055
ducts,,,,4.6254274626360194
a426,,,,4.669202631237935
b333,,,,4.617322008478752
b221,,,,4.674812923338077
a320,,,,4.648771051250868
touch,,,,4.6900035979273085
ross,,,,4.638218490424827
maybe,,,,4.5791514992404725
according,,,,4.609952861226475
margin,,,,4.6192110574879885
distribution,,,,4.636467143332982
e136,,,,4.587919110582398
acu1,I,air_conditioning_unit,,4.618132021710651
kimberly,,,,4.60757688626864
a53,,,,4.603056481643205
instead,,,,4.588283805516316
a259,,,,4.611261242487866
a1,,,,4.596304342487387
68f,,,,4.5917226780678915
coordinate,,,,4.594121680964559
sandra,,,,4.586358627322982
b135,,,,4.588701752481169
bypass,,,,4.565068796313661
b48,,,,4.589959017148313
solvent,,,,4.550618111945254
pipes,I,pipe,,4.541433204638263
52,,,,4.539269208320925
b031,,,,4.5864823941405595
bolts,,,,4.646124709488574
lubricated,,,,4.549133064289791
deflectors,,,,4.530388262315152
network,,,,4.5333513535800085
c216,,,,4.563229712875349
lift,,,,4.529227079555208
a24,,,,4.534990485584904
0pt,,,,4.526450100483576
rear,,,,4.529318360789468
housing,,,,4.525628882116474
convertor,,,,4.557158033138302
refrigeration,,,,4.524824197812291
darrell,,,,4.505843166447344
a128,,,,4.515517998567442
59,,,,4.516342925011021
a50,,,,4.556446291478884
cloth,,,,4.518983289794861
loggers,,,,4.496520965813998
b330,,,,4.506814228117367
visitors,,,,4.476960106291196
beverly,,,,4.498119947329966
fully,,,,4.484136830523418
23c,,,,4.462767225563959
jeanne,,,,4.49083519457724
women,,,,4.4516059367048015
months,,,,4.571596312487531
amp,,,,4.438106400901161
command,,,,4.490317395645769
reprogramed,,,,4.521812706679546
suman,,,,4.463068700583557
908b,,,,4.450398919279144
c113,,,,4.466368191785074
a6,,,,4.439297674260566
sub,,,,4.469918344037909
403,,,,4.474395911478042
302,I,building,,4.428193592920838
minimum,,,,4.431561846130074
b43,,,,4.414712390612065
shot,,,,4.4150856556617
alerton,,,,4.426203156335757
damage,,,,4.408707356019957
doug,,,,4.330474519921192
pitched,,,,4.426039729640462
earlier,,,,4.380507367939002
sections,,,,4.397340570936906
b25,,,,4.402011772134624
p1,,,,4.374646190982158
sherry,,,,4.42098433956051
big,,,,4.3924741548802615
c10,,,,4.390352503762223
stems,,,,4.396249520001623
ell,,,,4.391022287603579
angela,,,,4.389096737407097
b45,,,,4.379848122517752
c200,,,,4.375469300907161
signs,,,,4.277819845406863
colder,U,cold,,4.376748909066248
a411,,,,4.383682175166554
drained,,,,4.364280203892415
b218,,,,4.375682015208995
lucy,,,,4.368541292644958
fpm,,,,4.333414643804663
e110,,,,4.371950670746637
pit,,,,4.3450311140010385
a335,,,,4.20556752342429
screw,,,,4.32956096439681
b213,,,,4.387912008102735
pully,,,,4.3302352950663945
training,,,,4.323419038342057
square,,,,4.322804739274929
showing,,,,4.317505617891482
alot,,,,4.3015099451573775
covered,,,,4.318846706336357
